register,kind,name,qid,lat,lon,sitelinks,population,has_image,status,matched,auto_admit,beauty_est,queued
fr_petites_cites,heritage_town,Saint-Pierre-sur-Erve,Q541869,48.00806,-0.39306,34,130,yes,missing,,yes,3.8,2026-09-03
fr_petites_cites,heritage_town,Mallièvre,Q636708,46.91083,-0.86361,34,251,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Sandwich,Q26163,51.27472,1.33889,34,4753,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Epping,Q990775,51.7004,0.1087,34,11047,yes,missing,,yes,4.6,2026-09-03
gb_market_town,market_town,Brentford,Q1013528,51.4861,-0.3101,34,16571,yes,missing,,yes,5.7,2026-09-03
gb_market_town,market_town,Amersham,Q470188,51.66667,-0.63333,34,14384,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Dorking,Q540333,51.2325,-0.33056,34,11158,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Northallerton,Q920381,54.3378,-1.4285,34,9690,yes,missing,,yes,3.3,2026-09-03
unesco_whc,unesco_whc,Citadel of Erbil,Q206236,36.191,44.009,34,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,Kizhi Pogost,Q477462,62.06767,35.22345,34,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,Ancient City of Aleppo,Q4115349,36.18333,37.15,34,,yes,missing,,yes,7.6,2026-09-03
unesco_tentative,unesco_tentative,Deliblato sands,Q129979,44.96472,21.01417,34,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Laodicea on the Lycus,Q849709,37.83583,29.1075,34,,yes,missing,,yes,5.8,2026-09-03
unesco_tentative,unesco_tentative,The Burren,Q917858,53.0977,-9.28401,34,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Askania-Nova,Q708096,46.45194,33.88083,34,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Sümela Monastery,Q1419157,40.69,39.65833,34,,yes,missing,,yes,2.9,2026-09-03
national_park,national_park,Sarek National Park,Q945780,67.28834,17.66914,34,,yes,missing,,yes,5.9,2026-09-03
unesco_geopark,national_park,Reykjanes,Q374269,63.92868,-22.12283,34,,yes,missing,,yes,3.4,2026-09-03
fr_petites_cites,heritage_town,Faymoreau,Q1171610,46.55333,-0.62778,33,209,yes,missing,,yes,3.8,2026-09-03
fr_petites_cites,heritage_town,Riverie,Q684122,45.59972,4.58861,33,293,yes,missing,,yes,4.7,2026-09-03
fr_petites_cites,heritage_town,Saint-Florent-le-Vieil,Q120161,47.36139,-1.01639,33,2844,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Hitchin,Q19798,51.947,-0.283,33,34266,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Braintree,Q676067,51.8781,0.5495,33,43215,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Wallingford,Q988100,51.599,-1.125,33,6496,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Haverfordwest,Q990103,51.80111,-4.96944,33,10808,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Wetherby,Q817481,53.9275,-1.38389,33,10772,yes,missing,,yes,3.8,2026-09-03
unesco_whc,unesco_whc,Fountains Abbey,Q540237,54.1097,-1.58139,33,,yes,missing,,yes,8.0,2026-09-03
unesco_whc,unesco_whc,Prehistoric Rock Art Sites in the Côa Valley,Q552106,41.03333,-7.11667,33,,yes,missing,,yes,6.6,2026-09-03
unesco_whc,unesco_whc,Heart of Neolithic Orkney,Q1334966,58.9975,-3.215,33,,yes,missing,,yes,7.6,2026-09-03
unesco_tentative,unesco_tentative,Écrins National Park,Q476446,44.85583,6.26361,33,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Yıldız Palace,Q911734,41.0494,29.0111,33,,yes,missing,,yes,5.4,2026-09-03
unesco_tentative,unesco_tentative,Vanoise National Park,Q174250,45.3333,6.83333,33,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Lalish,Q1017666,36.7714,43.30334,33,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Central Balkan National Park,Q1887045,42.72028,24.78139,33,,yes,missing,,yes,4.4,2026-09-03
national_park,national_park,Vanoise National Park,Q174250,45.3333,6.83333,33,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Écrins National Park,Q476446,44.85583,6.26361,33,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Cévennes National Park,Q1368807,44.2,3.4,33,,yes,missing,,yes,5.9,2026-09-03
national_park,national_park,Peneda-Gerês National Park,Q1473702,41.83071,-8.23867,33,,yes,missing,,yes,4.9,2026-09-03
national_park,national_park,Killarney National Park,Q1573866,52.02099,-9.50664,33,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Slītere National Park,Q1643261,57.62417,22.29444,33,,yes,missing,,yes,3.4,2026-09-03
biosphere_reserve,national_park,Carpathian Biosphere Reserve,Q864741,48.03,24.12,33,,yes,missing,,yes,5.5,2026-09-03
biosphere_reserve,national_park,Killarney National Park,Q1573866,52.02099,-9.50664,33,,yes,missing,,yes,3.4,2026-09-03
fr_petites_cites,heritage_town,Chênehutte-Trèves-Cunault,Q675749,47.30833,-0.15389,32,995,yes,missing,,yes,3.8,2026-09-03
fr_petites_cites,heritage_town,Le Sap,Q839973,48.89444,0.33861,32,852,yes,missing,,yes,3.8,2026-09-03
fr_petites_cites,heritage_town,Montmirail,Q840523,48.10278,0.79056,32,366,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Fareham,Q1017943,50.85,-1.18,32,42640,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Launceston,Q287590,50.635,-4.354,32,7135,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Farnham,Q643160,51.214,-0.799,32,25604,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Sandbach,Q2321266,53.146,-2.367,32,17630,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Tonbridge,Q936183,51.19583,0.275,32,38657,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Beaconsfield,Q812906,51.60087,-0.63468,32,12235,yes,missing,,yes,4.3,2026-09-03
unesco_whc,unesco_whc,Cordouan Lighthouse,Q199234,45.58632,-1.17333,32,,yes,missing,,yes,7.6,2026-09-03
unesco_tentative,unesco_tentative,Cordouan Lighthouse,Q199234,45.58632,-1.17333,32,,yes,missing,,yes,5.4,2026-09-03
national_park,national_park,Kozara National Park,Q2418337,45.00833,16.89167,32,,yes,missing,,yes,3.4,2026-09-03
fr_petites_cites,heritage_town,Blaison-Gohier,Q660234,47.39972,-0.37139,31,1073,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Dewsbury,Q525508,53.68333,-1.63333,31,62945,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Reigate,Q1018418,51.23764,-0.20583,31,22123,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Hungerford,Q1637841,51.4144,-1.5146,31,5559,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Tiverton,Q637298,50.903,-3.488,31,18621,yes,missing,,yes,1.7,2026-09-03
unesco_whc,unesco_whc,Arslantepe,Q705132,38.38194,38.36111,31,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,Völklingen Ironworks,Q127754,49.25056,6.84528,31,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,historical city centre of Odesa,Q15041608,46.485,30.741,31,,yes,missing,,yes,7.6,2026-09-03
unesco_tentative,unesco_tentative,Aspendos,Q633757,36.93889,31.17222,31,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Arslantepe,Q705132,38.38194,38.36111,31,,yes,missing,,yes,5.4,2026-09-03
unesco_tentative,unesco_tentative,Asinara,Q730500,41.06667,8.26667,31,1,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Assos,Q744631,39.49056,26.33667,31,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,historical city centre of Odesa,Q15041608,46.485,30.741,31,,yes,missing,,yes,5.4,2026-09-03
national_park,national_park,"Cilento, Vallo di Diano and Alburni National Park",Q867361,40.2,15.2,31,,yes,missing,,yes,4.9,2026-09-03
national_park,national_park,Paklenica,Q732723,44.44359,15.29022,31,,yes,missing,,yes,4.9,2026-09-03
national_park,national_park,Mercantour National Park,Q1535042,44.16667,7.08333,31,,yes,missing,,yes,3.4,2026-09-03
unesco_geopark,national_park,"Cilento, Vallo di Diano and Alburni National Park",Q867361,40.2,15.2,31,,yes,missing,,yes,4.9,2026-09-03
biosphere_reserve,national_park,"Cilento, Vallo di Diano and Alburni National Park",Q867361,40.2,15.2,31,,yes,missing,,yes,4.9,2026-09-03
fr_petites_cites,heritage_town,Oiron,Q902748,46.95111,-0.08139,30,902,yes,missing,,yes,3.8,2026-09-03
fr_petites_cites,heritage_town,Nonette,Q264360,45.47722,3.27889,30,244,yes,missing,,yes,4.7,2026-09-03
fr_petites_cites,heritage_town,Montsaugeon,Q577930,47.66583,5.30889,30,85,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Helston,Q1012535,50.1,-5.27,30,9780,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Leominster,Q550424,52.23333,-2.73333,30,11114,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Sudbury,Q1021319,52.0417,0.72815,30,23912,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Newport,Q1027134,52.7691,-2.3787,30,11387,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Chipping Norton,Q1065474,51.94,-1.55,30,5719,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Daventry,Q641756,52.25778,-1.16278,30,25026,yes,missing,,yes,2.6,2026-09-03
unesco_whc,unesco_whc,lifts on the old Canal du Centre,Q99372,50.4714,4.0945,30,,yes,missing,,yes,9.4,2026-09-03
unesco_whc,unesco_whc,Historic Centre of Saint Petersburg and Related Groups of Monuments,Q616578,59.93889,30.31556,30,,yes,missing,,yes,5.9,2026-09-03
unesco_whc,unesco_whc,"Royal Botanic Gardens, Kew",Q18748726,51.47869,-0.29561,30,,yes,missing,,yes,9.0,2026-09-03
unesco_tentative,unesco_tentative,Kemaliye,Q1000823,39.26083,38.49667,30,5555,yes,missing,,yes,3.7,2026-09-03
unesco_tentative,unesco_tentative,Moulay Idriss Zerhoun,Q593222,34.05594,-5.51832,30,10038,yes,missing,,yes,6.3,2026-09-03
unesco_tentative,unesco_tentative,Mont Blanc massif,Q671343,45.83333,6.85,30,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Nuruosmaniye Mosque,Q1430090,41.01028,28.97028,30,,yes,missing,,yes,5.4,2026-09-03
national_park,national_park,Cabañeros National Park,Q117583,39.39639,-4.48722,30,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Rondane National Park,Q955861,61.83333,9.83333,30,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Borjomi-Kharagauli National Park,Q1545224,41.86165,43.13153,30,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Low Tatras National Park,Q1767601,48.92556,19.6325,30,,yes,missing,,yes,4.9,2026-09-03
fr_plus_beaux_villages,beautiful_village,Saint-Antoine-l'Abbaye,Q636272,45.175,5.21667,29,1195,yes,missing,,yes,4.9,2026-09-03
fr_petites_cites,heritage_town,Bourmont,Q1332960,48.19361,5.58917,29,332,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Alcester,Q1012025,52.215,-1.86972,29,6026,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Wisbech,Q1012031,52.66416,0.16031,29,4710,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Wareham,Q387419,50.685,-2.108,29,5877,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Ampthill,Q477350,52.0263,-0.4906,29,6767,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Petersfield,Q1247815,51.00377,-0.93453,29,13303,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Worksop,Q2281091,53.30972,-1.12278,29,44733,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Wantage,Q953957,51.589,-1.427,29,9767,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Hythe,Q967166,51.0716,1.084,29,14170,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Witney,Q990166,51.78,-1.49,29,22765,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Billericay,Q862832,51.628,0.4184,29,27608,yes,missing,,yes,3.8,2026-09-03
unesco_whc,unesco_whc,Glarus thrust,Q312118,46.91667,9.25,29,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,Vjetrenica,Q2880621,42.84583,17.98389,29,,yes,missing,,yes,8.6,2026-09-03
unesco_tentative,unesco_tentative,Uplistsikhe,Q1351318,41.96666,44.2075,29,,yes,missing,,yes,3.7,2026-09-03
unesco_tentative,unesco_tentative,Hohe Tauern National Park,Q696014,47.13556,12.32529,29,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Una National Park,Q3179381,44.49694,16.15806,29,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Magura Cave,Q1884722,43.71833,22.60028,29,,yes,missing,,yes,3.7,2026-09-03
national_park,national_park,Northern Velebit National Park,Q591878,44.69306,15.00694,29,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Poloniny National Park,Q607612,49.07139,22.53361,29,,yes,missing,,yes,6.3,2026-09-03
national_park,national_park,Pollino National Park,Q1072838,39.93111,16.12611,29,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Una National Park,Q3179381,44.49694,16.15806,29,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Hohe Tauern National Park,Q696014,47.13556,12.32529,29,,yes,missing,,yes,3.4,2026-09-03
biosphere_reserve,national_park,Northern Velebit National Park,Q591878,44.69306,15.00694,29,,yes,missing,,yes,3.4,2026-09-03
fr_petites_cites,heritage_town,Le Thoureil,Q1382905,47.37111,-0.26639,28,417,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Tring,Q10999,51.79397,-0.66058,28,12099,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Bicester,Q251903,51.9,-1.15,28,28672,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Limavady,Q1002115,55.053,-6.946,28,11279,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Penistone,Q2010576,53.525,-1.629,28,10101,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Liskeard,Q2019908,50.4536,-4.4651,28,4249,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Staines-upon-Thames,Q285323,51.434,-0.511,28,18484,yes,missing,,yes,4.6,2026-09-03
gb_market_town,market_town,Chertsey,Q1070428,51.3902,-0.5074,28,15967,yes,missing,,yes,4.6,2026-09-03
gb_market_town,market_town,Somerton,Q1247774,51.0535,-2.7361,28,5484,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Chester-le-Street,Q2570025,54.8594,-1.5699,28,24227,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Framlingham,Q616587,52.22207,1.34342,28,3114,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Uxbridge,Q3552816,51.5404,-0.4778,28,70560,yes,missing,,yes,4.9,2026-09-03
unesco_whc,unesco_whc,northern French coal mining region,Q392215,50.4625,3.54611,28,,yes,missing,,yes,8.3,2026-09-03
unesco_whc,unesco_whc,domus de janas,Q1238775,40.085,8.951,28,,yes,missing,,yes,5.9,2026-09-03
unesco_tentative,unesco_tentative,Bodrum Castle,Q1113602,37.03167,27.42944,28,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Heiligenkreuz Abbey,Q697221,48.0551,16.13122,28,,yes,missing,,yes,6.5,2026-09-03
national_park,national_park,Rāzna National Park,Q549295,56.26667,27.5,28,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Connemara National Park,Q1126279,53.55111,-9.94472,28,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Kolkheti National Park,Q1444561,42.11083,41.69611,28,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Tablas de Daimiel National Park,Q1520216,39.1449,-3.702,28,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Pindus National Park,Q1989158,39.9,21.11667,28,,yes,missing,,yes,4.9,2026-09-03
biosphere_reserve,national_park,Caucasus Biosphere Reserve,Q1551511,43.67,39.95,28,,yes,missing,,yes,4.2,2026-09-03
gb_market_town,market_town,Sheringham,Q239496,52.93333,1.21667,27,7088,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Wadebridge,Q261619,50.518,-4.885,27,6351,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Pontefract,Q1009235,53.691,-1.312,27,30881,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Coggeshall,Q1013398,51.8717,0.6913,27,4327,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,St Neots,Q1018225,52.22778,-0.26667,27,1752,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Sleaford,Q1891939,52.996,-0.413,27,14494,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Dereham,Q302893,52.6822,0.94044,27,15659,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Barking,Q377720,51.54,0.08,27,59068,yes,missing,,yes,5.5,2026-09-03
gb_market_town,market_town,Wincanton,Q1026640,51.0388,-2.39921,27,6573,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Stow-on-the-Wold,Q1026648,51.928,-1.718,27,2042,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Spalding,Q1185203,52.7858,-0.1529,27,30556,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Ashburton,Q724915,50.517,-3.751,27,4003,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,East Grinstead,Q1277887,51.12861,-0.01444,27,23942,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Wymondham,Q1787230,52.57,1.116,27,12539,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Chipping Campden,Q767811,52.054,-1.773,27,2206,yes,missing,,yes,2.6,2026-09-03
unesco_whc,unesco_whc,Temple of Apollo Epicurius in Bassae,Q38278862,37.42965,21.90039,27,,yes,missing,,yes,8.0,2026-09-03
unesco_whc,unesco_whc,Jungfrau-Aletsch protected area,Q616912,46.5,8.03333,27,,yes,missing,,yes,7.6,2026-09-03
unesco_whc,unesco_whc,Stora Sjöfallet National Park,Q1505447,67.5669,17.99365,27,,yes,missing,,yes,5.9,2026-09-03
unesco_whc,unesco_whc,Par force hunting landscape in North Zealand,Q10620357,55.9136,12.3578,27,,yes,missing,,yes,8.0,2026-09-03
unesco_tentative,unesco_tentative,Atlantic Islands of Galicia National Park,Q1628126,42.38056,-8.93333,27,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Genoese Fortress,Q4135567,44.84155,34.95785,27,,yes,missing,,yes,2.9,2026-09-03
national_park,national_park,Muddus National Park,Q580404,66.91632,20.19733,27,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Børgefjell National Park,Q1020241,65.1833,13.9,27,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Saxon Switzerland National Park,Q702566,50.9142,14.2784,27,,yes,missing,,yes,4.2,2026-09-03
national_park,national_park,Gesäuse National Park,Q369655,47.5922,14.6489,27,,yes,missing,,yes,4.9,2026-09-03
national_park,national_park,Stelvio National Park,Q1891711,46.466,10.506,27,,yes,missing,,yes,5.5,2026-09-03
national_park,national_park,Shebenik National Park,Q1969017,41.22264,20.45002,27,,yes,missing,,yes,6.6,2026-09-03
national_park,national_park,Sierra Nevada National and Natural Park,Q1969050,37.1,-3.09,27,,yes,missing,,yes,4.2,2026-09-03
national_park,national_park,Stora Sjöfallet National Park,Q1505447,67.5669,17.99365,27,,yes,missing,,yes,4.2,2026-09-03
it_borghi_piu_belli,beautiful_village,Vallefoglia,Q15516697,43.8278,12.8017,26,14935,yes,missing,,yes,7.8,2026-09-03
gb_market_town,market_town,Chard,Q117810,50.8728,-2.9587,26,12008,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Haverhill,Q262092,52.08,0.44,26,26860,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Ashby-de-la-Zouch,Q2046537,52.746,-1.476,26,15120,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Bourne,Q2223229,52.7684,-0.3775,26,17490,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Wem,Q301082,52.8555,-2.725,26,,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,North Walsham,Q327168,52.82139,1.38611,26,13007,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Shepton Mallet,Q1236661,51.193,-2.546,26,8981,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Ashton-under-Lyne,Q659803,53.48722,-2.0975,26,45198,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Chipping Sodbury,Q666295,51.538,-2.394,26,5500,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Highworth,Q684452,51.63085,-1.71194,26,8151,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Atherstone,Q747778,52.5787,-1.5462,26,8667,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Todmorden,Q1327770,53.713,-2.096,26,14941,yes,missing,,yes,3.3,2026-09-03
gb_market_town,market_town,Sandy,Q1750378,52.131,-0.297,26,10887,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Stourport-on-Severn,Q2299073,52.34182,-2.27624,26,19713,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Haslemere,Q2449644,51.0899,-0.7117,26,15612,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Olney,Q2454052,52.153,-0.7,26,6032,yes,missing,,yes,1.7,2026-09-03
gb_market_town,market_town,Bridport,Q914040,50.73333,-2.76667,26,8205,yes,missing,,yes,2.6,2026-09-03
gb_market_town,market_town,Chesham,Q962767,51.7065,-0.60938,26,20323,yes,missing,,yes,4.3,2026-09-03
gb_market_town,market_town,Whitchurch,Q636627,52.969,-2.6827,26,,yes,missing,,yes,3.8,2026-09-03
gb_market_town,market_town,Tadcaster,Q784467,53.8852,-1.262,26,5899,yes,missing,,yes,3.3,2026-09-03
unesco_tentative,unesco_tentative,Anazarbus,Q219525,37.2564,35.89855,26,,yes,missing,,yes,2.9,2026-09-03
unesco_tentative,unesco_tentative,Nikortsminda Cathedral,Q1802388,42.45944,43.08786,26,,yes,missing,,yes,3.7,2026-09-03
unesco_tentative,unesco_tentative,Ananuri,Q2600596,42.16361,44.70389,26,,yes,missing,,yes,3.7,2026-09-03
national_park,national_park,Hamra National Park,Q569960,61.75687,14.80798,26,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Dovrefjell–Sunndalsfjella National Park,Q1109724,62.39667,9.17306,26,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Pieljekaise National Park,Q666044,66.3543,16.76826,26,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Llogara National Park,Q686088,40.21639,19.57028,26,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Dzūkija National Park,Q738428,54.08194,24.37667,26,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Fulufjället National Park,Q761264,61.54561,12.73943,26,,yes,missing,,yes,3.4,2026-09-03
national_park,national_park,Risnjak National Park,Q631183,45.431,14.651,26,,yes,missing,,yes,4.9,2026-09-03
